,iso3c,Medicine,Form,Dose,generic.adj,UK.adj,SA.adj,India.adj
1038,CMR,erythromycin,powder,forinjection500mg,NA,11.78010286,NA,NA
1039,CMR,fluconazole,1,mlvial2mg,0.641316427,0.010593618,NA,0
1040,CMR,gentamicin,2,mlvial20mg,NA,1.514887328,NA,0.042374471
1041,CMR,gentamicin,2,mlvial80mg,NA,0.826302179,0.243653207,0.042374471
1042,CMR,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.495893833,3.305208715,12.56403056
1043,CMR,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.652604358,9.004575025
1044,CMR,kanamycin,powder,forinjection1g,NA,NA,NA,0.45552556
1045,CMR,streptomycin,powder,forinjection1000mg,NA,NA,0.307214913,0.063561706
1046,CMR,streptomycin,powder,forinjection1000mg,NA,NA,0.307214913,0.063561706
1047,CMR,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.26565615,2.447125683,NA,NA
1048,CMR,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.27493616,4.894251367,NA,NA
1049,CMR,vancomycin,powder,forinjection250mg,0.961656832,0.762740473,0.932238356,0.296621295
1050,CMR,metronidazole,100ml,vial500mg,0.649600636,0.497900031,0.095342559,0.006525668
1051,COD,amikacin,powder,forinjection1000mg,NA,26.50233399,0.611677872,0.300278228
1052,COD,amikacin,powder,forinjection100mg,NA,2.646896975,0.367006723,0.055607079
1053,COD,amikacin,powder,forinjection500mg,NA,13.2567277,0.311399644,0.155699822
1054,COD,ampicillin,powder,forinjection1000mg,0.716386003,22.64320269,1.345691319,0.144578406
1055,COD,ampicillin,powder,forinjection500mg,0.69461027,11.32160134,0.678406367,0.066728495
1056,COD,cefazolin,powder,forinjection1000mg,0.89765396,NA,0.589435041,0.289156812
1057,COD,cefotaxime,powder,forinjection250mg,0.713316492,1.456905478,0.166821238,0.066728495
1058,COD,ceftazidime,powder,forinjection1000mg,1.310803437,1.10102017,1.968490607,0.400370971
1059,COD,ceftazidime,powder,forinjection250mg,0.832337884,1.968490607,0.489342298,0.400370971
1060,COD,ceftriaxone,powder,forinjection1000mg,0.954617852,0.711770615,0.489342298,0.166821238
1061,COD,ceftriaxone,powder,forinjection250mg,0.743288708,1.590362468,0.300278228,0.088971327
1062,COD,chloramphenicol,2,mlampoule1000mg,0.504578638,NA,NA,0.155699822
1063,COD,chloramphenicol,powder,forinjection1000mg,0.908286033,2.012976271,NA,0.155699822
1064,COD,ciprofloxacin,2,mg,0.673601916,0.011121416,NA,0
1065,COD,clindamycin,1,mlinjection150mg,NA,0.411492387,NA,1.345691319
1066,COD,cloxacillin,powder,forinjection500mg,0.691618609,NA,0.989806011,0.13345699
1067,COD,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.52827111
1068,COD,erythromycin,powder,forinjection500mg,NA,12.36701444,NA,NA
1069,COD,fluconazole,1,mlvial2mg,0.673268273,0.011121416,NA,0
1070,COD,gentamicin,2,mlvial20mg,NA,1.590362468,NA,0.044485663
1071,COD,gentamicin,2,mlvial80mg,NA,0.867470437,0.255792565,0.044485663
1072,COD,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.670067234,3.469881748,13.18999921
1073,COD,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.734940874,9.453203481
1074,COD,kanamycin,powder,forinjection1g,NA,NA,NA,0.478220882
1075,COD,streptomycin,powder,forinjection1000mg,NA,NA,0.32252106,0.066728495
1076,COD,streptomycin,powder,forinjection1000mg,NA,NA,0.32252106,0.066728495
1077,COD,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.278891746,2.569047064,NA,NA
1078,COD,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.288634106,5.138094127,NA,NA
1079,COD,vancomycin,powder,forinjection250mg,1.009568767,0.800741942,0.978684596,0.311399644
1080,COD,metronidazole,100ml,vial500mg,0.681965221,0.522706545,0.100092743,0.006850792
1081,COG,amikacin,powder,forinjection1000mg,NA,28.84275499,0.665695142,0.326795797
1082,COG,amikacin,powder,forinjection100mg,NA,2.880644434,0.399417085,0.06051774
1083,COG,amikacin,powder,forinjection500mg,NA,14.42742927,0.338899345,0.169449673
1084,COG,ampicillin,powder,forinjection1000mg,0.779650047,24.64282382,1.464529313,0.157346125
1085,COG,ampicillin,powder,forinjection500mg,0.7559513,12.32141191,0.738316431,0.072621288
1086,COG,cefazolin,powder,forinjection1000mg,0.976925777,NA,0.641488046,0.314692249
1087,COG,cefotaxime,powder,forinjection250mg,0.776309468,1.585564794,0.181553221,0.072621288
1088,COG,ceftazidime,powder,forinjection1000mg,1.426560483,1.198251256,2.142328004,0.43572773
1089,COG,ceftazidime,powder,forinjection250mg,0.905841639,2.142328004,0.532556114,0.43572773
1090,COG,ceftriaxone,powder,forinjection1000mg,1.03892015,0.774627075,0.532556114,0.181553221
1091,COG,ceftriaxone,powder,forinjection250mg,0.80892853,1.73080737,0.326795797,0.096828384
1092,COG,chloramphenicol,2,mlampoule1000mg,0.549137975,NA,NA,0.169449673
1093,COG,chloramphenicol,powder,forinjection1000mg,0.988496769,2.190742196,NA,0.169449673
1094,COG,ciprofloxacin,2,mg,0.733087698,0.012103548,NA,0
1095,COG,clindamycin,1,mlinjection150mg,NA,0.447831278,NA,1.464529313
1096,COG,cloxacillin,powder,forinjection500mg,0.752695446,NA,1.077215776,0.145242577
1097,COG,dactinomycin,powder,forinjection500mcg,NA,NA,NA,7.104782701
1098,COG,erythromycin,powder,forinjection500mg,NA,13.45914542,NA,NA
1099,COG,fluconazole,1,mlvial2mg,0.732724591,0.012103548,NA,0
1100,COG,gentamicin,2,mlvial20mg,NA,1.73080737,NA,0.048414192
1101,COG,gentamicin,2,mlvial80mg,NA,0.944076747,0.278381605,0.048414192
1102,COG,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.994170854,3.776306989,14.35480798
1103,COG,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.888153495,10.28801584
1104,COG,kanamycin,powder,forinjection1g,NA,NA,NA,0.520452566
1105,COG,streptomycin,powder,forinjection1000mg,NA,NA,0.351002893,0.072621288
1106,COG,streptomycin,powder,forinjection1000mg,NA,NA,0.351002893,0.072621288
1107,COG,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.303520674,2.795919598,NA,NA
1108,COG,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.314123382,5.591839196,NA,NA
1109,COG,vancomycin,powder,forinjection250mg,1.098723781,0.871455459,1.065112228,0.338899345
1110,COG,metronidazole,100ml,vial500mg,0.742189566,0.568866758,0.108931932,0.007455786
1111,COL,amikacin,powder,forinjection1000mg,NA,25.41209591,0.586515013,0.287925552
1112,COL,amikacin,powder,forinjection100mg,NA,2.538010418,0.351909008,0.053319547
1113,COL,amikacin,powder,forinjection500mg,NA,12.71137991,0.298589461,0.14929473
1114,COL,ampicillin,powder,forinjection1000mg,0.686915719,21.71171937,1.290333028,0.138630821
1115,COL,ampicillin,powder,forinjection500mg,0.666035784,10.85585969,0.650498468,0.063983456
1116,COL,cefazolin,powder,forinjection1000mg,0.860726777,NA,0.565187194,0.277261642
1117,COL,cefotaxime,powder,forinjection250mg,0.68397248,1.396972121,0.15995864,0.063983456
1118,COL,ceftazidime,powder,forinjection1000mg,1.256880344,1.055727023,1.88751195,0.383900736
1119,COL,ceftazidime,powder,forinjection250mg,0.798097637,1.88751195,0.46921201,0.383900736
1120,COL,ceftriaxone,powder,forinjection1000mg,0.91534732,0.682490196,0.46921201,0.15995864
1121,COL,ceftriaxone,powder,forinjection250mg,0.712711715,1.524939033,0.287925552,0.085311275
1122,COL,chloramphenicol,2,mlampoule1000mg,0.483821566,NA,NA,0.14929473
1123,COL,chloramphenicol,powder,forinjection1000mg,0.870921474,1.930167587,NA,0.14929473
1124,COL,ciprofloxacin,2,mg,0.64589166,0.010663909,NA,0
1125,COL,clindamycin,1,mlinjection150mg,NA,0.394564645,NA,1.290333028
1126,COL,cloxacillin,powder,forinjection500mg,0.663167193,NA,0.949087929,0.127966912
1127,COL,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.259714771
1128,COL,erythromycin,powder,forinjection500mg,NA,11.85826716,NA,NA
1129,COL,fluconazole,1,mlvial2mg,0.645571742,0.010663909,NA,0
1130,COL,gentamicin,2,mlvial20mg,NA,1.524939033,NA,0.042655637
1131,COL,gentamicin,2,mlvial80mg,NA,0.831784927,0.245269914,0.042655637
1132,COL,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.519090075,3.327139708,12.64739645
1133,COL,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.663569854,9.064322922
1134,COL,kanamycin,powder,forinjection1g,NA,NA,NA,0.458548101
1135,COL,streptomycin,powder,forinjection1000mg,NA,NA,0.30925337,0.063983456
1136,COL,streptomycin,powder,forinjection1000mg,NA,NA,0.30925337,0.063983456
1137,COL,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.267418854,2.463363053,NA,NA
1138,COL,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.276760439,4.926726106,NA,NA
1139,COL,vancomycin,powder,forinjection250mg,0.968037696,0.767801471,0.93842402,0.298589461
1140,COL,metronidazole,100ml,vial500mg,0.653910919,0.501203738,0.095975184,0.006568968
1141,CPV,amikacin,powder,forinjection1000mg,NA,24.79270898,0.572219469,0.280907739
1142,CPV,amikacin,powder,forinjection100mg,NA,2.4761497,0.343331681,0.052019952
1143,CPV,amikacin,powder,forinjection500mg,NA,12.40155648,0.291311729,0.145655865
1144,CPV,ampicillin,powder,forinjection1000mg,0.670173038,21.18252433,1.258882831,0.135251874
1145,CPV,ampicillin,powder,forinjection500mg,0.649802025,10.59126216,0.634643411,0.062423942
1146,CPV,cefazolin,powder,forinjection1000mg,0.839747676,NA,0.551411488,0.270503749
1147,CPV,cefotaxime,powder,forinjection250mg,0.667301536,1.362922734,0.156059855,0.062423942
1148,CPV,ceftazidime,powder,forinjection1000mg,1.226245513,1.029995043,1.84150629,0.374543652
1149,CPV,ceftazidime,powder,forinjection250mg,0.778645041,1.84150629,0.457775575,0.374543652
1150,CPV,ceftriaxone,powder,forinjection1000mg,0.893036915,0.665855382,0.457775575,0.156059855
1151,CPV,ceftriaxone,powder,forinjection250mg,0.69534029,1.487770618,0.280907739,0.083231923
1152,CPV,chloramphenicol,2,mlampoule1000mg,0.472029042,NA,NA,0.145655865
1153,CPV,chloramphenicol,powder,forinjection1000mg,0.849693891,1.883122251,NA,0.145655865
1154,CPV,ciprofloxacin,2,mg,0.630148887,0.01040399,NA,0
1155,CPV,clindamycin,1,mlinjection150mg,NA,0.384947643,NA,1.258882831
1156,CPV,cloxacillin,powder,forinjection500mg,0.647003351,NA,0.92595514,0.124847884
1157,CPV,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.107142328
1158,CPV,erythromycin,powder,forinjection500mg,NA,11.56923726,NA,NA
1159,CPV,fluconazole,1,mlvial2mg,0.629836767,0.01040399,NA,0
1160,CPV,gentamicin,2,mlvial20mg,NA,1.487770618,NA,0.041615961
1161,CPV,gentamicin,2,mlvial80mg,NA,0.811511246,0.239291778,0.041615961
1162,CPV,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.433316812,3.246044986,12.33913254
1163,CPV,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.623022493,8.843391787
1164,CPV,kanamycin,powder,forinjection1g,NA,NA,NA,0.447371585
1165,CPV,streptomycin,powder,forinjection1000mg,NA,NA,0.30171572,0.062423942
1166,CPV,streptomycin,powder,forinjection1000mg,NA,NA,0.30171572,0.062423942
1167,CPV,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.260900866,2.403321768,NA,NA
1168,CPV,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.270014761,4.806643536,NA,NA
1169,CPV,vancomycin,powder,forinjection250mg,0.944443031,0.749087304,0.91555115,0.291311729
1170,CPV,metronidazole,100ml,vial500mg,0.637972688,0.488987546,0.093635913,0.006408858
1171,CRI,amikacin,powder,forinjection1000mg,NA,23.66155625,0.546112293,0.268091489
1172,CRI,amikacin,powder,forinjection100mg,NA,2.363176831,0.327667376,0.049646572
1173,CRI,amikacin,powder,forinjection500mg,NA,11.83574278,0.278020804,0.139010402
1174,CRI,ampicillin,powder,forinjection1000mg,0.639596788,20.21608415,1.201447044,0.129081087
1175,CRI,ampicillin,powder,forinjection500mg,0.620155191,10.10804208,0.605688179,0.059575886
1176,CRI,cefazolin,powder,forinjection1000mg,0.801434684,NA,0.526253664,0.258162175
1177,CRI,cefotaxime,powder,forinjection250mg,0.636856297,1.300740189,0.148939716,0.059575886
1178,CRI,ceftazidime,powder,forinjection1000mg,1.170298785,0.983002127,1.757488652,0.357455319
1179,CRI,ceftazidime,powder,forinjection250mg,0.74311982,1.757488652,0.436889834,0.357455319
1180,CRI,ceftriaxone,powder,forinjection1000mg,0.852292632,0.635476123,0.436889834,0.148939716
1181,CRI,ceftriaxone,powder,forinjection250mg,0.6636158,1.419891962,0.268091489,0.079434515
1182,CRI,chloramphenicol,2,mlampoule1000mg,0.450492995,NA,NA,0.139010402
1183,CRI,chloramphenicol,powder,forinjection1000mg,0.810927108,1.797205909,NA,0.139010402
1184,CRI,ciprofloxacin,2,mg,0.601398716,0.009929314,NA,0
1185,CRI,clindamycin,1,mlinjection150mg,NA,0.367384633,NA,1.201447044
1186,CRI,cloxacillin,powder,forinjection500mg,0.617484205,NA,0.883708983,0.119151773
1187,CRI,dactinomycin,powder,forinjection500mcg,NA,NA,NA,5.828507562
1188,CRI,erythromycin,powder,forinjection500mg,NA,11.04139763,NA,NA
1189,CRI,fluconazole,1,mlvial2mg,0.601100836,0.009929314,NA,0
1190,CRI,gentamicin,2,mlvial20mg,NA,1.419891962,NA,0.039717258
1191,CRI,gentamicin,2,mlvial80mg,NA,0.774486524,0.228374232,0.039717258
1192,CRI,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.276673757,3.097946098,11.7761669
1193,CRI,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.548973049,8.439917254
1194,CRI,kanamycin,powder,forinjection1g,NA,NA,NA,0.42696052
1195,CRI,streptomycin,powder,forinjection1000mg,NA,NA,0.287950118,0.059575886
1196,CRI,streptomycin,powder,forinjection1000mg,NA,NA,0.287950118,0.059575886
1197,CRI,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.248997418,2.29367163,NA,NA
1198,CRI,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.257695497,4.58734326,NA,NA
1199,CRI,vancomycin,powder,forinjection250mg,0.901353375,0.714910638,0.873779669,0.278020804
1200,CRI,metronidazole,100ml,vial500mg,0.60886556,0.466677778,0.08936383,0.006116458
1201,CUB,amikacin,powder,forinjection1000mg,NA,25.28935975,0.583682243,0.28653492
1202,CUB,amikacin,powder,forinjection100mg,NA,2.525752254,0.350209346,0.053062022
1203,CUB,amikacin,powder,forinjection500mg,NA,12.64998608,0.297147324,0.148573662
1204,CUB,ampicillin,powder,forinjection1000mg,0.683598031,21.60685541,1.284100936,0.137961258
1205,CUB,ampicillin,powder,forinjection500mg,0.662818943,10.80342771,0.64735667,0.063674427
1206,CUB,cefazolin,powder,forinjection1000mg,0.856569611,NA,0.562457435,0.275922515
1207,CUB,cefotaxime,powder,forinjection250mg,0.680669008,1.39022498,0.159186066,0.063674427
1208,CUB,ceftazidime,powder,forinjection1000mg,1.250809823,1.050628038,1.878395584,0.382046559
1209,CUB,ceftazidime,powder,forinjection250mg,0.79424296,1.878395584,0.466945795,0.382046559
1210,CUB,ceftriaxone,powder,forinjection1000mg,0.910926346,0.679193883,0.466945795,0.159186066
1211,CUB,ceftriaxone,powder,forinjection250mg,0.709269437,1.517573833,0.28653492,0.084899235
1212,CUB,chloramphenicol,2,mlampoule1000mg,0.481484789,NA,NA,0.148573662
1213,CUB,chloramphenicol,powder,forinjection1000mg,0.86671507,1.920845201,NA,0.148573662
1214,CUB,ciprofloxacin,2,mg,0.642772111,0.010612404,NA,0
1215,CUB,clindamycin,1,mlinjection150mg,NA,0.392658964,NA,1.284100936
1216,CUB,cloxacillin,powder,forinjection500mg,0.659964206,NA,0.944503994,0.127348853
1217,CUB,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.229481399
1218,CUB,erythromycin,powder,forinjection500mg,NA,11.80099372,NA,NA
1219,CUB,fluconazole,1,mlvial2mg,0.642453739,0.010612404,NA,0
1220,CUB,gentamicin,2,mlvial20mg,NA,1.517573833,NA,0.042449618
1221,CUB,gentamicin,2,mlvial80mg,NA,0.827767545,0.244085302,0.042449618
1222,CUB,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.502093461,3.311070181,12.58631165
1223,CUB,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.655535091,9.020543763
1224,CUB,kanamycin,powder,forinjection1g,NA,NA,NA,0.45633339
1225,CUB,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
1226,CUB,streptomycin,powder,forinjection1000mg,NA,NA,0.307759728,0.063674427
1227,CUB,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.266127266,2.451465423,NA,NA
1228,CUB,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.275423732,4.902930845,NA,NA
1229,CUB,vancomycin,powder,forinjection250mg,0.963362237,0.764093119,0.93389159,0.297147324
1230,CUB,metronidazole,100ml,vial500mg,0.650752639,0.498783008,0.09551164,0.006537241
1231,CYP,amikacin,powder,forinjection1000mg,NA,24.99673181,0.576928346,0.28321937
1232,CYP,amikacin,powder,forinjection100mg,NA,2.496526299,0.346157008,0.052448031
1233,CYP,amikacin,powder,forinjection500mg,NA,12.50361071,0.293708976,0.146854488
1234,CYP,ampicillin,powder,forinjection1000mg,0.67568799,21.35683842,1.269242362,0.136364882
1235,CYP,ampicillin,powder,forinjection500mg,0.655149341,10.67841921,0.639865984,0.062937638
1236,CYP,cefazolin,powder,forinjection1000mg,0.846658083,NA,0.555949134,0.272729764
1237,CYP,cefotaxime,powder,forinjection250mg,0.672792858,1.374138425,0.157344094,0.062937638
1238,CYP,ceftazidime,powder,forinjection1000mg,1.236336467,1.038471024,1.856660315,0.377625827
1239,CYP,ceftazidime,powder,forinjection250mg,0.785052625,1.856660315,0.461542677,0.377625827
1240,CYP,ceftriaxone,powder,forinjection1000mg,0.900385846,0.671334803,0.461542677,0.157344094
1241,CYP,ceftriaxone,powder,forinjection250mg,0.701062347,1.500013701,0.28321937,0.08391685
1242,CYP,chloramphenicol,2,mlampoule1000mg,0.475913438,NA,NA,0.146854488
1243,CYP,chloramphenicol,powder,forinjection1000mg,0.856686146,1.89861874,NA,0.146854488
1244,CYP,ciprofloxacin,2,mg,0.635334474,0.010489606,NA,0
1245,CYP,clindamycin,1,mlinjection150mg,NA,0.388115433,NA,1.269242362
1246,CYP,cloxacillin,powder,forinjection500mg,0.652327637,NA,0.933574961,0.125875276
1247,CYP,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.157398898
1248,CYP,erythromycin,powder,forinjection500mg,NA,11.6644422,NA,NA
1249,CYP,fluconazole,1,mlvial2mg,0.635019786,0.010489606,NA,0
1250,CYP,gentamicin,2,mlvial20mg,NA,1.500013701,NA,0.041958425
1251,CYP,gentamicin,2,mlvial80mg,NA,0.818189291,0.241260945,0.041958425
1252,CYP,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.461570079,3.272757165,12.44067307
1253,CYP,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.636378583,8.916165354
1254,CYP,kanamycin,powder,forinjection1g,NA,NA,NA,0.451053071
1255,CYP,streptomycin,powder,forinjection1000mg,NA,NA,0.304198583,0.062937638
1256,CYP,streptomycin,powder,forinjection1000mg,NA,NA,0.304198583,0.062937638
1257,CYP,sulfamethoxazole/trimethoprim,5,mlampoule400mg+80mg,0.263047857,2.423099055,NA,NA
1258,CYP,sulfamethoxazole/trimethoprim,10ml,ampoule800mg+160mg,0.272236752,4.84619811,NA,NA
1259,CYP,vancomycin,powder,forinjection250mg,0.952214991,0.755251654,0.923085354,0.293708976
1260,CYP,metronidazole,100ml,vial500mg,0.643222658,0.493011496,0.094406457,0.006461597
1261,CZE,amikacin,powder,forinjection1000mg,NA,27.35220467,0.631293016,0.30990748
1262,CZE,amikacin,powder,forinjection100mg,NA,2.73177705,0.378775809,0.057390274
1263,CZE,amikacin,powder,forinjection500mg,NA,13.68184136,0.321385535,0.160692768
1264,CZE,ampicillin,powder,forinjection1000mg,0.739358902,23.36931964,1.388844635,0.149214713
1265,CZE,ampicillin,powder,forinjection500mg,0.716884871,11.68465982,0.700161345,0.068868329
1266,CZE,cefazolin,powder,forinjection1000mg,0.926439718,NA,0.608336906,0.298429426
1267,CZE,cefotaxime,powder,forinjection250mg,0.736190959,1.503625183,0.172170822,0.068868329
1268,CZE,ceftazidime,powder,forinjection1000mg,1.352837977,1.136327428,2.031615705,0.413209974
1269,CZE,ceftazidime,powder,forinjection250mg,0.859029102,2.031615705,0.505034413,0.413209974
1270,CZE,ceftriaxone,powder,forinjection1000mg,0.985230315,0.734595509,0.505034413,0.172170822
1271,CZE,ceftriaxone,powder,forinjection250mg,0.767124317,1.641361841,0.30990748,0.091824439
1272,CZE,chloramphenicol,2,mlampoule1000mg,0.520759348,NA,NA,0.160692768
1273,CZE,chloramphenicol,powder,forinjection1000mg,0.937412738,2.077527925,NA,0.160692768
1274,CZE,ciprofloxacin,2,mg,0.695202825,0.011478055,NA,0
1275,CZE,clindamycin,1,mlinjection150mg,NA,0.424688029,NA,1.388844635
1276,CZE,cloxacillin,powder,forinjection500mg,0.713797274,NA,1.02154688,0.137736658
1277,CZE,dactinomycin,powder,forinjection500mcg,NA,NA,NA,6.737618187
1278,CZE,erythromycin,powder,forinjection500mg,NA,12.76359697,NA,NA
1279,CZE,fluconazole,1,mlvial2mg,0.694858483,0.011478055,NA,0
1280,CZE,gentamicin,2,mlvial20mg,NA,1.641361841,NA,0.045912219
1281,CZE,gentamicin,2,mlvial80mg,NA,0.895288277,0.263995261,0.045912219
1282,CZE,imipenem/cilastatin,powder,forinjection500mg/500mg,NA,3.787758095,3.581153108,13.61297303
1283,CZE,imipenem/cilastatin,powder,forinjection250mg/250mg,NA,NA,1.790576554,9.756346607
