,Country (ISO3 Code),WHO-CHOICE Region,World Bank Geographical Region,World Health Organization Region,World Bank Income Status,Gram stain,Antibiotic Class,Syndrome,Regional Level of MA for LOS,Number of Studies in MA for LOS,Mean Cost - from Excess LOS,Low 95% UI Bound - from Excess LOS,High 95% UI Bound - from Excess LOS,Regional Level of MA for Extracted Costs,Number of Studies in MA for Extracted Costs,Mean Cost - from Extracted Costs,Low 95% UI Bound - from Exctraced Costs,High 95% UI Bound - from Extraced Costs,Mean Cost - Across Both,Low 95% UI Bound - Across Both,High 95% UI Bound - Across Both
505,COL,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,1002,346,2363,global,2,83928,-38800,189148,42465,-15362,174203
506,COL,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,1100,253,2950,NA,NA,NA,NA,NA,1100,253,2950
507,COL,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9840,-9249,29966,9840,-9249,29966
508,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,175,70,363,global,2,562,-624,1647,368,-419,1465
509,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,BSI,global,4,224,59,516,NA,NA,NA,NA,NA,224,59,516
510,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,BSI,global,3,311,98,695,global,2,23680,-17063,63223,11996,-9222,56565
511,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,BSI,global,5,262,104,543,global,3,955,-833,2635,609,-477,2441
512,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,3g cephalosporins,COL/INF,whoc,1,175,69,363,global,2,1763,-683,4116,969,-329,3844
513,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,COL/INF,global,9,221,81,474,NA,NA,NA,NA,NA,221,81,474
514,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,243,17,632,global,5,12968,-1613,27604,6606,-10,25506
515,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,COL/INF,global,7,362,144,769,global,4,33234,-2640,69512,16798,135,63577
516,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,IAI,global,1,58,0,161,global,1,35323,-29189,99329,17691,-18227,89925
517,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gn,carbapenems,RTI,global,1,442,-1471,2740,global,1,5016,-4321,15198,2729,-3162,13196
518,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSI,global,3,384,133,812,global,2,82386,-33289,200520,41385,-16767,179868
519,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,penicillins,SSTI,global,1,417,99,990,NA,NA,NA,NA,NA,417,99,990
520,CPV,AFRO D,Sub-Saharan Africa,AFRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9853,-9456,30180,9853,-9456,30180
521,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,927,358,2011,income,2,571,-511,1707,749,-400,1833
522,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,3877,93,10573,NA,NA,NA,NA,NA,3877,93,10573
523,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,1637,490,3722,global,2,23788,-15869,66091,12713,-10442,57508
524,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,1318,503,2859,income,2,933,-817,2624,1125,-559,2730
525,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,2091,141,5781,income,2,1761,-729,4260,1926,-451,5096
526,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,785,308,1651,NA,NA,NA,NA,NA,785,308,1651
527,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1265,75,3399,global,5,12739,-1944,26901,7002,-170,24688
528,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,global,7,1918,733,4110,global,4,33510,-2202,71196,17714,654,64691
529,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,global,1,305,-12,862,global,1,32519,-35880,100559,16412,-22946,90126
530,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,2766,-7428,16204,income,1,4963,-5493,14480,3865,-6432,15160
531,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,2039,739,4555,global,2,83787,-26859,195349,42913,-11574,174733
532,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,2221,466,5670,NA,NA,NA,NA,NA,2221,466,5670
533,CRI,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10157,-9887,29597,10157,-9887,29597
534,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,383,146,797,income,2,577,-454,1675,480,-341,1516
535,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,1629,68,4276,NA,NA,NA,NA,NA,1629,68,4276
536,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,whoc,3,683,222,1531,whoc,2,24022,-14425,63105,12352,-8529,57270
537,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,544,194,1164,income,2,890,-893,2540,717,-572,2290
538,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,868,68,2184,income,2,1765,-641,4262,1316,-298,3932
539,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,whoc,3,977,27,2510,NA,NA,NA,NA,NA,977,27,2510
540,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,whoc,3,516,5,1399,whoc,5,13176,316,28245,6846,7,26030
541,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,whoc,4,957,350,1987,whoc,4,32929,-1652,67816,16943,315,62932
542,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,whoc,1,127,-9,357,whoc,1,34283,-33118,102396,17205,-22565,92364
543,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,932,-3559,5776,income,1,4936,-5440,14450,2934,-4577,13032
544,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,whoc,2,951,328,2162,whoc,2,84736,-23673,203716,42844,-10013,186661
545,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,922,191,2269,NA,NA,NA,NA,NA,922,191,2269
546,CUB,AMRO A,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,whoc,1,10044,-8390,30213,10044,-8390,30213
547,CYP,EMRO E,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,BSI,income,3,3134,1113,7048,income,2,588,-483,1688,1861,-345,5937
548,CYP,EMRO E,Europe & Central Asia,EURO,High income,gn,carbapenems,BSI,income,3,3766,871,9232,NA,NA,NA,NA,NA,3766,871,9232
549,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,glycopeptides,BSI,income,3,5537,1706,12912,income,2,25247,-15529,62666,15392,-6857,55918
550,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,penicillins,BSI,income,5,4649,1629,9924,income,3,1007,-702,2715,2828,-430,8841
551,CYP,EMRO E,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,COL/INF,income,1,406,-1124,2536,global,2,1739,-927,4203,1073,-1090,3914
552,CYP,EMRO E,Europe & Central Asia,EURO,High income,gn,carbapenems,COL/INF,whoc,1,2636,955,5727,NA,NA,NA,NA,NA,2636,955,5727
553,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,glycopeptides,COL/INF,income,3,4261,306,11808,income,5,12914,-975,26523,8588,174,24224
554,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,penicillins,COL/INF,income,7,6483,2265,14424,income,4,32164,-3949,69429,19323,1259,64001
555,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,glycopeptides,IAI,income,1,1019,5,2867,income,1,34351,-34107,104565,17685,-22284,92027
556,CYP,EMRO E,Europe & Central Asia,EURO,High income,gn,carbapenems,RTI,global,1,8833,-22971,50147,global,1,5091,-4085,14665,6962,-17161,40609
557,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,penicillins,SSI,income,3,6895,2212,15704,income,2,82638,-27487,196929,44766,-12495,179064
558,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,penicillins,SSTI,income,1,7305,1697,18796,NA,NA,NA,NA,NA,7305,1697,18796
559,CYP,EMRO E,Europe & Central Asia,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,9997,-9509,28200,9997,-9509,28200
560,CZE,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,BSI,whoc,1,2376,99,6488,income,2,594,-490,1698,1485,-374,5451
561,CZE,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,BSI,whoc,2,2541,-627,7472,NA,NA,NA,NA,NA,2541,-627,7472
562,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,BSI,income,3,3553,1087,8857,income,2,23245,-16972,64617,13399,-9849,58385
563,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,BSI,whoc,2,4864,1193,12427,income,3,1020,-839,2730,2942,-460,10113
564,CZE,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,COL/INF,whoc,1,280,-771,1475,global,2,1762,-751,4330,1021,-771,3852
565,CZE,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,COL/INF,whoc,5,2143,-1830,8037,NA,NA,NA,NA,NA,2143,-1830,8037
566,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,COL/INF,income,3,2715,86,7359,income,5,13279,-938,28090,7997,-134,25340
567,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,COL/INF,whoc,2,2352,691,6137,income,4,32041,-4148,67623,17196,483,63161
568,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,IAI,income,1,674,8,1991,income,1,33141,-33435,98254,16908,-23522,89333
569,CZE,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,RTI,global,1,5382,-17274,34090,global,1,5041,-3995,14672,5212,-12576,25116
570,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSI,whoc,1,2871,539,7469,income,2,83546,-30692,197410,43208,-10697,179626
571,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSTI,whoc,1,4832,1026,12424,NA,NA,NA,NA,NA,4832,1026,12424
572,CZE,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10036,-9872,32693,10036,-9872,32693
573,DEU,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,BSI,whoc,1,5912,268,15698,income,2,578,-479,1635,3245,-380,13631
574,DEU,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,BSI,whoc,2,6483,-1799,19877,NA,NA,NA,NA,NA,6483,-1799,19877
575,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,BSI,income,3,8976,2862,20186,income,2,23480,-15380,62279,16228,-8952,57651
576,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,BSI,whoc,2,12249,3162,29613,income,3,1036,-709,2700,6643,-429,26056
577,DEU,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,COL/INF,whoc,1,634,-2007,3680,global,2,1744,-959,4313,1189,-1634,4101
578,DEU,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,COL/INF,whoc,5,5005,-5384,19046,NA,NA,NA,NA,NA,5005,-5384,19046
579,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,COL/INF,income,3,6711,129,18284,income,5,13297,-1028,27713,10004,-344,25473
580,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,COL/INF,whoc,2,6027,1879,13552,income,4,31803,-2726,64893,18915,1514,60458
581,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,IAI,income,1,1711,28,4663,income,1,35976,-36886,106621,18843,-25212,91846
582,DEU,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,RTI,global,1,14777,-37006,87222,global,1,4947,-5109,15139,9862,-29027,69262
583,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSI,whoc,1,7199,1258,17972,income,2,80530,-35257,196127,43865,-14965,176318
584,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSTI,whoc,1,12169,2701,29229,NA,NA,NA,NA,NA,12169,2701,29229
585,DEU,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10012,-9271,30688,10012,-9271,30688
586,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gn,3g cephalosporins,BSI,global,3,201,79,432,global,2,619,-453,1636,410,-279,1504
587,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,BSI,wbregion,1,-21,-587,575,NA,NA,NA,NA,NA,-21,-587,575
588,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,BSI,global,3,355,114,818,global,2,23770,-11888,65464,12063,-7383,57289
589,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,BSI,global,5,298,109,664,global,3,1006,-707,2744,652,-407,2474
590,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gn,3g cephalosporins,COL/INF,income,1,200,76,431,global,2,1712,-738,4070,956,-368,3738
591,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,COL/INF,wbregion,3,169,64,359,NA,NA,NA,NA,NA,169,64,359
592,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,COL/INF,global,3,268,1,749,global,5,13126,-1136,27363,6697,-20,25483
593,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,COL/INF,global,7,415,154,921,global,4,32835,-1829,65604,16625,144,60469
594,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,IAI,global,1,67,-2,188,global,1,34398,-31602,97640,17232,-22067,89372
595,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gn,carbapenems,RTI,global,1,544,-1710,3405,global,1,5049,-4745,14769,2797,-3377,13770
596,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,SSI,global,3,440,157,1017,global,2,85547,-19095,206023,42993,-3766,187157
597,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,penicillins,SSTI,global,1,471,115,1122,NA,NA,NA,NA,NA,471,115,1122
598,DJI,EMRO D,Middle East & North Africa,EMRO,Lower middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,10154,-9304,29975,10154,-9304,29975
599,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,1076,426,2237,income,2,605,-478,1676,840,-329,1990
600,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,4580,75,11575,NA,NA,NA,NA,NA,4580,75,11575
601,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,1887,594,4264,global,2,24224,-15211,63523,13056,-7485,57216
602,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,1526,576,3176,income,2,976,-703,2770,1251,-466,3011
603,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,2491,204,6282,income,2,1787,-671,4167,2139,-371,5601
604,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,907,354,1891,NA,NA,NA,NA,NA,907,354,1891
605,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1415,-12,3923,global,5,13024,-1262,28430,7220,-174,25112
606,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,global,7,2217,849,4562,global,4,32322,-5256,69001,17269,711,62247
607,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,global,1,347,-32,977,global,1,36128,-31436,106476,18238,-20961,96948
608,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,2697,-9046,15757,income,1,4878,-5194,14883,3788,-7352,15180
609,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,2353,858,4868,global,2,83604,-24873,190679,42979,-9297,174554
610,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,2551,591,5772,NA,NA,NA,NA,NA,2551,591,5772
611,DMA,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9813,-8889,29633,9813,-8889,29633
612,DNK,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,BSI,whoc,1,8008,486,21370,income,2,586,-443,1589,4297,-368,18068
613,DNK,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,BSI,whoc,2,8272,-2226,25059,NA,NA,NA,NA,NA,8272,-2226,25059
614,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,BSI,income,3,12123,3708,29158,income,2,23114,-16527,61718,17619,-10695,56570
615,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,BSI,whoc,2,16253,4450,39924,income,3,1056,-717,2737,8655,-419,33852
616,DNK,EURO A,Europe & Central Asia,EURO,High income,gn,3g cephalosporins,COL/INF,whoc,1,937,-2344,5320,global,2,1731,-708,4268,1334,-1794,4572
617,DNK,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,COL/INF,whoc,5,6416,-7550,25894,NA,NA,NA,NA,NA,6416,-7550,25894
618,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,COL/INF,income,3,9299,-260,25760,income,5,12886,-1127,26908,11093,-549,26828
619,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,COL/INF,whoc,2,7940,2323,18993,income,4,33694,-684,69411,20817,1847,62461
620,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,IAI,income,1,2272,-173,6819,income,1,34760,-34107,102313,18516,-19730,89786
621,DNK,EURO A,Europe & Central Asia,EURO,High income,gn,carbapenems,RTI,global,1,15687,-64956,97974,global,1,5255,-4458,14557,10471,-46407,84122
622,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSI,whoc,1,9737,1483,24824,income,2,83430,-34025,203686,46583,-16787,179282
623,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,penicillins,SSTI,whoc,1,16345,3578,41492,NA,NA,NA,NA,NA,16345,3578,41492
624,DNK,EURO A,Europe & Central Asia,EURO,High income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,income,1,10075,-8776,28581,10075,-8776,28581
625,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,458,168,1010,income,2,612,-443,1663,535,-261,1499
626,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,1927,36,4986,NA,NA,NA,NA,NA,1927,36,4986
627,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,812,256,1899,global,2,24049,-16022,60913,12431,-8033,54166
628,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,647,228,1469,income,2,938,-772,2624,793,-521,2328
629,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1045,117,2750,income,2,1776,-683,4274,1411,-310,3827
630,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,385,139,848,NA,NA,NA,NA,NA,385,139,848
631,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,COL/INF,global,3,627,17,1809,global,5,13579,-781,27902,7103,-15,25431
632,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,COL/INF,global,7,945,324,2085,global,4,33499,-3868,70978,17222,244,63821
633,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,IAI,global,1,152,-3,453,global,1,31718,-35758,96087,15935,-25581,88071
634,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,RTI,income,1,1273,-3820,7729,income,1,4866,-4909,14631,3070,-4408,13213
635,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSI,global,3,997,342,2214,global,2,81155,-34618,199037,41076,-15764,181393
636,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,SSTI,global,1,1100,268,2721,NA,NA,NA,NA,NA,1100,268,2721
637,DOM,AMRO B,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9562,-9956,29476,9562,-9956,29476
638,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gn,3g cephalosporins,BSI,income,2,899,338,1983,income,2,598,-478,1700,749,-321,1818
639,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gn,carbapenems,BSI,income,1,3744,-73,10185,NA,NA,NA,NA,NA,3744,-73,10185
640,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,glycopeptides,BSI,global,3,1575,493,3724,global,2,23396,-17276,60786,12486,-10279,55205
641,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,penicillins,BSI,income,2,1278,444,2791,income,2,930,-804,2737,1104,-569,2757
642,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gn,3g cephalosporins,COL/INF,whoc,1,899,330,1972,income,2,1783,-847,4249,1341,-339,3945
643,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gn,carbapenems,COL/INF,income,1,758,279,1731,NA,NA,NA,NA,NA,758,279,1731
644,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,glycopeptides,COL/INF,global,3,1210,42,3240,global,5,13217,-778,28884,7213,-77,25283
645,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,penicillins,COL/INF,global,7,1858,644,4232,global,4,32589,-4975,68677,17223,549,62956
646,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,glycopeptides,IAI,global,1,298,-24,855,global,1,34771,-31994,101491,17535,-21655,92133
647,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gn,carbapenems,RTI,income,1,2343,-8393,15775,income,1,4973,-4357,14524,3658,-6280,14701
648,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,penicillins,SSI,global,3,1990,694,4719,global,2,84726,-31000,197100,43358,-9779,180762
649,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,penicillins,SSTI,global,1,2103,513,5390,NA,NA,NA,NA,NA,2103,513,5390
650,DZA,AFRO D,Middle East & North Africa,AFRO,Upper middle income,gp,glycopeptides,UTI,NA,NA,NA,NA,NA,global,1,9716,-8846,29139,9716,-8846,29139
651,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,BSI,income,2,528,209,1108,income,2,563,-460,1721,546,-318,1502
652,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,BSI,income,1,2191,6,5827,NA,NA,NA,NA,NA,2191,6,5827
653,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gp,glycopeptides,BSI,global,3,933,294,2185,global,2,22700,-16618,59008,11816,-10948,54186
654,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gp,penicillins,BSI,income,2,760,298,1685,income,2,908,-802,2647,834,-547,2397
655,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gn,3g cephalosporins,COL/INF,income,3,1203,68,3240,income,2,1858,-627,4260,1531,-327,4035
656,ECU,AMRO D,Latin America & Caribbean,PAHO,Upper middle income,gn,carbapenems,COL/INF,income,1,447,179,942,NA,NA,NA,NA,NA,447,179,942
